id,title,vote_average,vote_count
79376,Woman of Antwerp,6,1
43281,Love Without Pity,8,2
84193,Ethel,0,0
99946,Exit Smiling,8.5,2
201018,Fanny,6.3,25
241804,Fearless Fagan,10,1
18948,FernGully 2: The Magical Rescue,4.8,12
43968,Fiesta,4,1
39342,Fight for Your Life,5.7,17
86209,Fighting Mad,5.5,3
211085,Filthy Gorgeous: The Bob Guccione Story,5.8,5
21176,Final,6,9
144595,Family Way,6.4,24
25797,Miss Minoes,6.5,21
28535,Crazy for Christmas,5,3
129579,Arizona Colt Returns,0,0
121342,Giovannona Long-Thigh,5.7,9
58080,The Violent Professionals,6,4
105860,Gambling City,0,0
75754,Silent Action,0,0
80067,The Suspicious Death of a Minor,6.5,2
19946,A Man Called Blade,7,5
39973,The Mountain of the Cannibal God,5.7,18
27905,Island of the Fishmen,6.6,13
67180,"Saturday, Sunday and Friday",4.7,3
67219,The Great Alligator,2.7,3
43548,Don't Play with Tigers,5.3,13
64666,The Scorpion with Two Tails,3.5,4
197335,Se tutto va bene siamo rovinati,0,0
82341,"Acapulco, prima spiaggia... a sinistra",7.8,3
67221,Hands of Steel,4.9,17
84729,Casablanca Express,4,1
275239,The Fishmen and Their Queen,0,0
48805,L'allenatore nel pallone 2,4.1,42
272165,Solomon Northup's Odyssey,0,0
101125,Class of '61,0,0
75136,Sharpe's Gold,6.9,11
75137,Sharpe's Battle,7,11
75138,Sharpe's Sword,7,12
69787,Sharpe's Eagle,6,17
153936,Back to School with Franklin,10,1
151068,The New Babylon,5,1
300706,Let's Kill Ward's Wife,5.5,76
64998,The Magnificent Trio,6.8,6
227359,Force of Execution,5.1,34
208637,Kaksparsh,8,1
286532,A Merry Friggin' Christmas,4.7,68
271185,Ask Me Anything,5.5,158
63340,Three the Hard Way,6.6,7
70984,"Silent Night, Deadly Night 5: The Toy Maker",5.1,11
13383,Santa Claus,1.6,12
96921,In the Eyes of the World,6.5,3
111022,Fame High,6,3
85654,Fire with Fire,4.4,7
30305,Fireball,4.6,11
190165,First a Girl,6.5,5
15888,Fishtales,4,2
33730,Fitzwilly,5.7,7
135047,Hotel Noir,5.6,17
266031,Jauja,7,37
287486,The Grump,7.6,7
287301,Summertime,4.6,5
289183,Boy Upside Down,7,1
137614,The Forest,6.3,3
300487,The Swedish Moment,6,1
293491,Raspberry Boat Refugee,6,4
239498,"Girl, Positive",4.3,3
82967,Beauty Day,6.6,7
248833,Everything I Can See From Here,4,1
92321,Hotarubi no Mori e,8,105
196867,Annie,6,472
28532,Castle of Blood,7.5,11
297222,PK,7.7,262
126927,The Devil's Widow,6,1
201076,Mirage Men,5,3
283712,Boats,3.5,2
224903,Final: The Rapture,4.6,4
296626,Finders Keepers,4.6,60
42996,Five Weeks in a Balloon,6.2,6
130064,Flesh and Blood,0,0
64091,Flesh Wounds,3,6
84100,Flirtation Walk,2.5,2
48854,Sansa,5,1
116977,Foodfight!,2.3,28
81878,Forbidden,7,1
27399,Forbidden,6.3,4
17806,Forever Lulu,5.1,6
65186,Forget Me Not,5.5,9
95060,Fort Massacre,5.3,3
272663,Fort Vengeance,0,0
72474,Fort Worth,0,0
51175,Shaka Zulu: The Last Great Warrior,5.3,3
106821,Four Jills in a Jeep,7,1
124115,Four Wives,0,0
29365,Framed,6.3,8
98010,Francis of Assisi,6.2,6
42706,Frank & Jesse,6.7,3
29628,Get Crazy,8.4,4
276918,America: Imagine the World Without Her,5.4,35
186845,Symphony of the Soil,10,1
252529,Another Me,4.7,77
173732,Bang Bang,7.5,2
31821,Now You Know,5.7,5
288581,Rocks in my Pockets,9.4,5
307127,Daughters of Dolma,0,0
43635,My Rainy Days,6.9,25
266040,Bird People,5.2,44
153854,It Felt Like Love,5.4,20
251959,Eye for an Eye,5,1
253065,Miss Granny,7,33
125891,Intermezzo,5.5,3
46616,Joy of Living,6,1
244049,Drishyam,8.1,23
149854,Gloriously Wasted,5.2,5
21605,Thunderpants,4.6,15
22058,That Man Bolt,5.8,2
28763,Island of Terror,5.5,27
135832,Moon Man,6.8,9
75298,The Fountain,4.5,2
19365,Foreign Exchange,3.7,6
157674,FrackNation,6.3,7
209293,Louis Cyr : The Strongest Man in the World,6,10
59439,Natural Selection,6,8
276908,Comet,6.8,150
42811,Free and Easy,4.3,3
240881,Free Ride,5.4,19
274478,Freedom Strike,4.8,4
56539,Friday Foster,5.8,13
106136,From Above,0.5,2
49391,From Time to Time,6.2,24
162059,Front Page Woman,6.8,2
16365,Futuresport,4.5,18
152986,Gambling Lady,4.8,4
142012,Gang in Blue,6,1
54165,A Summer in St. Tropez,5.8,4
105404,Garbo Talks,6.2,8
16460,Garfield Gets Real,5.3,27
26728,Garfield's Fun Fest,5.1,13
19993,George Lopez: America's Mexican,10,1
133704,"George Lopez: It's Not Me, It's You",6.3,2
28630,"George Lopez: Tall, Dark & Chicano",4.3,2
37238,Geronimo,4.1,6
31609,Cheech & Chong Get Out of My Room,5.2,12
94568,Get Yourself a College Girl,0,0
50392,Ghost Son,3.5,6
159638,Ghost Team One,4.9,22
303542,The Invisible Boy,6,170
17825,The 11 Commandments,5.3,93
198184,Chappie,6.6,3124
130925,Partysaurus Rex,7.4,81
141423,The Legend of Mor'du,5.9,18
256835,Toy Story That Time Forgot,6.8,249
241930,Implanted,4.3,5
265297,The Salt of the Earth,8.1,146
42012,"No Retreat, No Surrender 2: Raging Thunder",5.2,10
81586,Vincent: A Life in Color,0,0
128946,Lille Fridolf Och Jag,6,2
42759,The Call of the Wild,6.8,11
39485,Hotel Sahara,7,1
36339,Double Confession,6.3,4
252746,Three Men in a Boat,6.5,2
73027,Across the Bridge,5.3,4
190474,The Hellions,3.3,2
121611,The Biggest Bundle of Them All,9.5,3
268536,A Master Builder,6.2,7
253454,The Snow White Murder Case,6.1,15
232175,Gimme Shelter,6.4,90
18682,Girl Happy,5.8,7
95997,Big Shot: Confessions of a Campus Bookie,5.3,3
117942,Girls Gone Dead,3.5,14
61038,Go for It!,4.6,5
33709,Going Hollywood,4,2
130452,Gold Diggers in Paris,5,1
69878,Harvest,5,2
111317,Zenobia,2.5,2
150247,Zebra in the Kitchen,5,1
222370,Jim Breuer: And Laughter for All,0,0
127150,How to Eat Your Watermelon in White Company (and Enjoy It),0,0
148777,In Vogue: The Editor's Eye,7.3,6
207871,Savannah,5.9,7
209686,3 Simoa,0,0
285700,The Fool,8.1,36
226227,The Disappeared,5,1
199291,The Dark Matter of Love,6.5,9
125034,Out Of The Clear Blue Sky,7.5,5
121727,The Call of the Wild,0,0
260346,Taken 3,6.1,2225
201088,Blackhat,5.1,842
188984,Tiger Eyes,5.5,14
147903,Santa Fe,5.8,6
259912,Memed My Hawk,5,1
197737,Let Freedom Ring,6,1
213603,Home of the Brave,0,0
144610,City Cops,7.5,5
36463,Miami Exposé,5,2
315360,Beck 27 - Rum 302,6.4,7
72240,Odd Girl Out,5,24
126644,By the Law,7.5,4
73198,Queen Sized,3.6,7
71886,Tru Confessions,5.7,10
127808,All The Fine Young Cannibals,4.5,2
315057,Headfirst,6,1
315044,"Eila, Rampe ja Likka",5.3,2
216736,Lady Liberty,0,0
38898,Night Train,6.3,14
193348,Jump,7,2
278329,Korso,5.4,5
26700,Nocturna,5.5,18
294652,Son of a Gun,6.1,284
284793,The Land,0,0
115132,Grass: A Nation's Battle for Life,8,4
38267,War-Gods of the Deep,4.8,16
66969,That Naughty Girl,5,1
92251,The Vixen,6.1,4
48714,The Big Shave,6.9,47
48717,What's a Nice Girl Like You Doing in a Place Like This?,6.1,9
87101,Terminator Genisys,5.8,3677
71456,Bad Day on the Block,5.4,8
118943,Those Awful Hats,6.1,7
26621,Robin Williams: Weapons of Self Destruction,7.5,16
86705,John Mulaney: New In Town,8,27
66965,Come Dance with Me!,6.3,3
75874,Patton Oswalt: Finest Hour,8,3
27317,Patton Oswalt: My Weakness Is Strong,7.7,9
92452,Patton Oswalt: Werewolves and Lollipops,6.9,4
36575,Kevin Nealon: Now Hear Me Out!,5.5,2
191120,"Kevin Nealon: Whelmed, But Not Overly",5.5,4
149362,The War at Home,8,1
78531,One Bright Shining Moment,0,1
288158,The Woman in Black 2: Angel of Death,5,389
68352,Sherlock Holmes: The Hound of the Baskervilles,6.6,23
126432,Scattered Clouds,7.6,5
203534,Dealin' with Idiots,5,12
20177,Super Capers,2.5,2
62934,Fight for Your Right Revisited,6.7,16
84209,Busting,7.7,6
116723,Comes a Bright Day,5.4,18
3057,Frankenstein,6,14
125458,"North and South, Book II",6.7,10
199591,Penthouse North,5.5,51
24023,Johan Falk: GSI - Gruppen för särskilda insatser,7.2,12
24026,Johan Falk: Vapenbröder,6.6,9
11752,Cheeky Girls,5.5,8
142563,Fresh Guacamole,7.6,46
157301,Adam and Dog,6.8,20
9755,Bloodsuckers,4.4,11
123634,Poolside,9,2
8767,Stuntwoman,5.8,14
43629,Doodlebug,6.6,105
187156,Jean-Luc Cinema Godard,0,0
241287,Tropico,8.4,30
774,Workers Leaving the Lumière Factory,6.2,52
163250,A Night at the Movies: The Horrors of Stephen King,7.7,3
261207,A Night at the Movies: The Suspenseful World of Thrillers,9,1
37775,"Bianco, rosso e Verdone",7.1,93
37768,Borotalco,6.5,48
37777,Soap and Water,6.7,50
59040,I due carabinieri,5.9,20
23273,Great!,6.2,23
62491,My Sister and I,8,2
56825,Compagni di scuola,6.8,39
60014,The Child and the Policeman,5.4,7
56551,Maledetto il giorno che t'ho incontrato,6.4,28
58189,Perdiamoci di vista!,6.3,11
56804,Viaggi di nozze,6.9,93
58081,Iris Blond,5.3,22
42674,Gallo cedrone,5,24
44933,A Chinese in a Coma,5.7,34
22728,Love Is Eternal While It Lasts,6,40
43544,Ma che colpa abbiamo noi,6.1,9
38327,My best enemy,5.8,69
20414,"Grande, grosso e Verdone",5.6,78
36298,"Me, Them And Lara",5.4,42
93855,Posti in piedi in paradiso,5.7,44
267573,Man on High Heels,6.7,22
221437,Miss Zombie,6.4,18
255456,Sotto una buona stella,5.9,74
43477,Shinbone Alley,0,0
261768,Lullaby,5.3,20
199925,Over Your Dead Body,7.1,12
211710,A Walk in the Old City of Warsaw,7,1
267872,Korengal,7.1,27
38187,The Hire: Powder Keg,6.8,18
30091,The Hire: Chosen,6.8,16
38183,The Hire: Ambush,6.7,17
38190,The Hire: Ticker,6.1,17
51939,The Hire: Beat the Devil,6.5,15
38185,The Hire: Hostage,6.5,17
251555,"Pancho, el perro millonario",4.1,10
132601,The Reef 2: High Tide,2.3,6
84197,Filly Brown,5.9,10
137079,The Winter of Discontent,5,1
21447,The Nautical Chart,7.5,1
14749,Space Buddies,4,26
298935,All Relative,5.3,17
293861,Imagine I'm Beautiful,6.5,3
51213,The Body of My Enemy,6.2,10
55316,Pasha,6.7,11
44522,The Gentleman from Epsom,5.8,6
31270,The Great Spy Chase,6.5,18
33336,Taxi for Tobruk,6.3,16
208763,Forbidden Kingdom,4.9,71
80145,"Excuse Me Darling, But Lucas Loved Me",5,2
212756,Stay,4.6,9
42863,No Distance Left to Run,6.9,7
20693,Santos,5,1
264048,A Patriotic Man,6.5,2
289394,Houdini,7.1,77
107255,A Night for Dying Tigers,4,1
64926,June Night,6,1
96546,Fear,6.4,8
120539,Hedda Gabler,7,3
78358,A Matter of Time,8,1
43900,Angele,5.5,2
43153,Harvest,5,1
84875,The Well-Digger's Daughter,7,2
67756,Topaze,7,1
65703,Manon of the Spring,6.9,4
50107,The House on 56th Street,8,1
88209,Daughter of Shanghai,6,2
23107,Lady Gangster,6.5,2
101598,God Is My Co-Pilot,4,3
36635,Danger Signal,2.4,4
37482,The Crooked Way,5.3,5
274007,The Color of Rain,5.8,8
50327,To Grandmother's House We Go,5.6,8
13654,101 Dalmatians II: Patch's London Adventure,5.7,231
65611,Such a Pretty Little Beach,5.4,5
54518,Justin Bieber: Never Say Never,4.8,156
19824,Van Wilder: Freshman Year,5.2,122
101660,V,6.9,32
4226,Shriek If You Know What I Did Last Friday the Thirteenth,4.8,70
230222,Tarzan,5.5,223
13360,Highlander V: The Source,3.5,53
18729,"North and South, Book I",6.9,37
15434,Seed,3.6,28
85373,StreetDance 2,5.3,110
24655,The Car,6.2,50
244688,The Hungover Games,4.3,148
29988,Ishq,5.3,9
78383,Nurse 3-D,4.9,120
125509,Wrong Turn 5: Bloodlines,4.7,225
50326,How The West Was Fun,4.6,13
25373,A Cry in the Wild,6.7,6
200085,Flu,7,83
151044,McCullin,7.5,15
5139,The Fox & the Child,6.4,82
115520,Lili's Apron,0,0
257648,The White Haired Witch of Lunar Kingdom,4.8,22
181330,Kevin Hart: Let Me Explain,7,98
121734,"Tad, the Lost Explorer",5.6,136
140161,V: The Final Battle,7.3,33
70008,Tactical Force,5.1,37
18015,Shark Attack 3: Megalodon,4.2,21
60575,Prowl,4.4,39
250225,The Duke of Burgundy,6.1,99
256876,Red Army,7.3,57
161529,Must Have Been Love,7.5,2
33932,Shortcut to Happiness,5.1,34
174645,Java Heat,5.1,29
19033,The Sasquatch Gang,4.1,8
72359,Peeples,5.6,26
9817,Save the Last Dance 2,5.2,85
24116,The Skeptic,5.2,31
10055,Room 6,4.3,15
39227,When in Rome,5.6,72
53459,F,5.8,32
239562,The Single Moms Club,5.7,45
209901,Nothing Left to Fear,4.6,59
14025,Lake Dead,4.2,21
25597,Hansel & Gretel,6.8,55
32304,Nine Lives,2.7,9
161321,The Power of Few,5,30
15426,Unearthed,3.8,22
15616,Private Valentine: Blonde & Dangerous,5.7,34
51250,Gun,5.5,32
19066,Rest Stop: Don't Look Back,5,20
52916,Sabata,5.2,23
77879,The Reunion,5.4,32
293262,I Am Ali,6.8,31
209416,Supermensch: The Legend of Shep Gordon,7.4,31
91259,Lady Cocoa,5,1
270303,It Follows,6.6,1894
194817,Take a Girl Like You,5.7,6
269173,The Anomaly,4.8,145
54415,Sinbad: The Fifth Voyage,4.2,10
152273,The Sarnos: A Life in Dirty Movies,7.3,3
24745,Sweeney Todd: The Demon Barber of Fleet Street,5.1,4
75074,Touchback,5.5,26
98582,Unit 7,5.8,43
28635,Wishmaster 3: Beyond the Gates of Hell,3.8,38
31183,The Magical Legend of the Leprechauns,6.7,20
119738,Thunderstruck,5.5,37
287084,The Town that Dreaded Sundown,5.7,167
110393,White Elephant,6.2,27
139662,Maattrraan,6.4,7
14440,The Tattooist,5.1,20
19288,Leprechaun: Back 2 tha Hood,4.9,26
26588,Summer's Blood,5.2,20
38166,The Stranger,4.8,15
18616,No Man's Land: The Rise of Reeker,4.4,27
22175,The Shortcut,4.6,39
27770,Sometimes They Come Back... Again,4,28
37526,The Dentist 2: Brace Yourself,4.3,20
16191,Highway to Hell,6.1,19
146631,U.F.O.,3.1,47
38602,Little Lord Fauntleroy,7,43
30934,Tower of Evil,5.8,12
29919,The Six Wives of Henry Lefay,5.5,25
65762,Swinging with the Finkels,4.3,30
115531,The Power and the Glory,0,0
253153,The Girl from Nagasaki,5.5,2
68189,Man Exposed,6,6
86240,All Fall Down,5.8,6
9076,Nur über meine Leiche,5.3,3
56624,Run If You Can,6.7,3
222715,Someone's Gaze,6.7,29
92968,Time Freak,6.3,6
98612,Above Us Only Sky,6.3,8
114982,Goodbye to Language,6.6,56
59298,The Perfect World of Kai,7.3,26
38020,Planet of Dinosaurs,4.4,8
160704,The Berlin File,6.5,56
242452,The Attorney,7,36
118139,The Hatchet Man,4.2,3
269165,Die zwölf Geschworenen,9,1
185207,The Final Girl,6.2,7
276819,Dot and the Whale,0,0
3483,The Blood of Fu Manchu,4.2,3
63139,All Things Fall Apart,5.4,28
44678,Altitude,4.9,85
19254,Carry On Cabby,7.1,21
19300,Carry On Behind,5.6,19
26190,Carry On Cruising,5.7,19
61411,Che!,3.8,2
47212,China Girl,6.6,8
88359,Cops and Robbers,5.3,5
25441,Never a Dull Moment,6.3,2
47891,Cyrus: Mind of a Serial Killer,4.4,17
114286,Memories of My Melancholy Whores,6.6,10
234567,Get a Horse!,7.6,76
277432,Happy New Year,5.9,70
46967,Bill Burr: Let It Go,8,21
32836,Bill Burr: Why Do I Do This?,7.9,14
23338,Pride of the Bowery,6.5,2
63472,His Way,6,2
209369,Into the Sun,4.2,6
177566,Jack the Giant Killer,3.2,27
113237,Lost Boundaries,4.8,2
23178,Elvis and Me,3.5,2
86131,Child of Rage,4.8,8
61550,Christmas Every Day,5.8,7
15671,Picture This,5.4,109
174594,Going Straight,6.5,2
64084,Scorned,4.9,7
58231,Mardi Gras: Spring Break,4.5,34
86901,The Face of Marble,5.5,2
68659,The Horsemen,6,5
147764,The Man Who Shook the Hand of Vicente Fernandez,6.2,3
109161,The Squeeze,5.8,6
237925,The Squeeze,5.5,2
15558,Journey to the End of the Night,6.8,9
29077,The Bride,5.4,21
38157,Wishmaster 4: The Prophecy Fulfilled,4.1,34
91979,Will,6.8,19
243568,Lizzie Borden Took An Ax,5.6,55
31179,Tim,6.3,17
36251,Switching Goals,5,47
32845,Wrong Side of Town,5.7,14
29083,Snowboard Academy,3.7,3
111443,The End,4.6,43
47914,The White Buffalo,5.3,25
42185,Shark Attack,3.7,9
14862,Killer Movie,6.1,17
26817,Sex and the Single Girl,5.9,17
13903,The Wizard of Gore,5.7,14
41275,Python,3.7,24
269495,No Thanks,5.8,2
229839,Grave Halloween,4.4,28
254188,At the Devil's Door,4.7,100
167683,Reaching for the Moon,6.3,37
215931,Beneath the Harvest Sky,6.4,7
4344,Hotel Very Welcome,6,4
3539,Off Beat,6.5,16
12115,"Love, Money, Love",2.5,2
80472,Garbage Prince,0,0
48193,Ator the Iron Warrior,3,4
260872,The New Godfathers,0,0
292133,Battle of the Stars,0,0
47605,War of the Planets,3,3
168320,The Weight of Elephants,7.3,3
158013,White Fang and the Hunter,5,2
67298,Lisztomania,5.2,6
29352,Super Stooges vs the Wonder Women,0,0
96106,Battle of the Amazons,5,3
105083,Il tuo dolce corpo da uccidere,7.5,2
211179,The Magnificent Gladiator,0,0
112481,Rattlers,5.4,5
240334,Blablablá,0,0
48594,The Uninvited Guest,6.6,29
216440,Paradise,5.3,10
276120,The (Dead Mothers) Club,6,1
317247,Confessor Caressor,0,0
287169,The Studio Murder Mystery,0,0
70738,Midnight Mary,5.8,4
58448,Knockout,4.7,17
295689,Goofy Movies Number One,5.5,2
174442,Bosko's Parlor Pranks,0,0
201783,Tapia,8,1
151509,Trapped in the Closet: Chapters 23-33,6.5,4
247691,Three Brave Men,6.5,1
262176,The Great Gatsby,0,0
218582,Thieves Fall Out,0,0
79631,Merlusse,7.3,2
137654,Open Heart,5,1
167882,The Gift of Love,0,0
257925,The Loyal 47 Ronin,7,1
45627,This Side of the Law,3.2,3
104606,The Spiritual Boxer,7.4,4
186691,Women in the Wind,0,0
258200,The Lone Ranger,0,0
287299,Katt Williams: Priceless: Afterlife,10,2
241552,Take a Giant Step,6.5,2
90949,Pets,6.1,5
218369,That Girl From Paris,0,0
76380,Swedenhielms,0,0
102517,Sebastian Maniscalco: What's Wrong with People?,7,2
125229,Samurai Vendetta,6.5,2
39766,The Challenge,0,0
40502,Newcastle,4.7,10
44025,Mr. Denning Drives North,7.3,3
262454,The Cheat,0,0
87936,Beautiful Stranger,3,3
205608,Without Lying Down: Frances Marion and the Power of Women in Hollywood,7,1
200358,"See You Tomorrow, Everyone",5.4,4
132709,Rebirth,8.3,2
54602,Skateland,5.8,13
30178,Stuart Little 3: Call of the Wild,4.6,65
73290,Urban Explorer,5.3,28
29812,The Substitute 2: School's Out,5.1,19
176570,Shadow People,5,44
24330,Seventh Moon,4,28
16174,Snow Queen,5.9,19
56913,Sacrifice,5,18
44919,The Old Maid,7.8,7
50687,Maniac Cop 3: Badge of Silence,5,21
74911,Step By Step,6,2
25507,The Get-Away,3.2,3
108789,Hate Thy Neighbor,1.7,3
171363,Pimp Bullies,2.5,2
81649,Pink Saris,5,1
208447,Espacio interior,6,2
94720,The Dancer,5.3,2
52448,Witch's Night Out,7.5,2
137651,Kings Point,5,1
193873,The Seventh Sin,6,1
213955,The Green Hornet,6.3,6
142897,Mantle,0,0
185110,Onibi: The Fire Within,5.2,3
45235,Pickup Alley,6,1
237549,Long Day's Journey Into Night,8,2
177440,The Golden Hawk,0,0
121369,Summer of the Seventeenth Doll,6,2
75337,Too Tough to Die: A Tribute to Johnny Ramone,7.3,2
270672,The Formula,3.2,6
185078,Without Pity,5,1
259593,Where Do We Go from Here?,3,2
97024,The Man in Possession,0,0
248553,Submarine,0,0
248469,Two Loves,4.5,2
124998,Method to the Madness of Jerry Lewis,7,1
65615,The Innocents,4.6,4
104485,The Four Feathers,0,0
87914,Lady Scarface,6,1
74759,Mine Own Executioner,7.2,3
170368,The Green Years,6.3,7
29236,The Arnelo Affair,5.3,4
290379,Looking Forward,0,0
174762,Passion Flower,3,2
37066,The Beat Generation,5.3,2
74420,San Quentin,5,1
205673,Pretty Baby,0,0
94792,Made in Romania,4.8,2
44669,Johnny Allegro,6,2
26385,Walk a Crooked Mile,5.5,2
253794,Haunting of the Innocent,2.3,5
235092,The Boys,7,1
79877,Tender Scoundrel,4.7,3
194481,Once Before I Die,0,1
149957,Jungle Man-Eaters,3,1
100540,The Kill Hole,4.9,4
55190,Princess and the Pony,4.7,5
37462,Wicked as They Come,7,2
117004,Night Court,8,1
79327,The Littlest Angel,8.5,2
133716,Valley of Head Hunters,0,0
146449,Loose Ankles,0,1
220504,Voodoo Tiger,0,0
39442,Sergio,0,0
92287,One Is a Lonely Number,6,2
127413,Somewhere Tonight,6,2
126929,Roman Polanski: Odd Man Out,5,1
28486,The Hound of the Baskervilles,5.4,12
55045,Psych:9,4.3,18
18598,Her Best Move,3.9,8
55872,Tarzan and the Amazons,5,9
22451,The Bone Snatcher,4.5,12
14059,Snow Buddies,4.9,42
174343,Trust Me,5.5,27
21935,The Haunting Hour: Don't Think About It,5.6,22
33546,The Time of Their Lives,6.5,14
32582,The Message,7.2,27
15166,The Gene Generation,4.7,33
105576,The Old Maid,4.6,6
229221,Spring Is Here,0,0
58309,School For All,5.5,5
263065,The Elephant Man,6,1
73313,No Questions Asked,6.3,2
114299,Sex and Consequences,5.3,3
25407,Riff-Raff,5.3,5
51490,On the Inside,5,16
29996,Solomon and Sheba,5.4,8
35153,The Heavy,4.9,20
19127,Water,5.3,9
54940,Ground Control,5.6,18
14407,Guy X,6.1,5
18278,Perkins' 14,4.8,17
42619,Tell Them Willie Boy Is Here,5.3,21
81972,The Hunters,3.9,14
40578,The Sea Chase,5.6,12
68116,Incubus,3.5,10
42189,Kevin Hart: Seriously Funny,7.6,45
42187,Shark Attack 2,4.1,18
29052,The Reptile,6,21
3686,Last of the Renegades,6.7,28
241982,One Husband Too Many,5.5,4
45752,Scooby-Doo! Camp Scare,7.3,23
209401,Half of a Yellow Sun,5.1,10
33037,"Hey There, It's Yogi Bear",6.6,7
135260,Top Sensation,4,1
64628,The Sweet Body of Deborah,4.7,3
75958,So Sweet... So Perverse,5.8,4
161243,Men to Kiss,3.8,3
129359,Lille Fridolf Blir Morfar,5.8,2
315362,Beck 28 - Familjen,6.3,9
120657,The Stranger's Return,0,0
171446,Weary River,5,1
82326,Koran by Heart,6,1
219424,The Affairs of Martha,0,0
108822,Night and Day,5,1
245169,Three Night Stand,4.7,19
48409,The Hangman,4.4,7
136663,Beyond the Walls,5,1
247604,Paradise for Three,7,1
90956,The Feathered Serpent,7.8,4
116232,You're Only Young Once,6.8,2
138513,In His Father's Shoes,0,0
120990,Jim Norton: Please Be Offended,7,4
214909,We Were Dancing,0,0
153163,The Secret of Dr. Kildare,6,3
90955,The Sky Dragon,8.5,2
56599,The Man Without a Map,7.8,5
107999,The Bride Goes Wild,6,1
27858,PT 109,6,3
63039,Noah's Ark,3.9,12
122192,The Lookout,5.5,34
30554,When A Stranger Calls Back,5.2,16
49742,Mr. Magoo's Christmas Carol,6.2,16
98368,Ritual,5.5,35
72693,Master of the World,6,19
84575,Tooth Fairy 2,4.6,38
33030,In Name Only,6.4,14
66945,Love's Kitchen,4.8,20
49776,"Stay Away, Joe",5.8,4
11496,They Call Me Renegade,5.9,39
133365,The Diary of Anne Frank,7.3,44
24649,Wishcraft,5.5,8
52627,Knights,5,5
45760,The Chatterley Affair,2.8,3
47963,Fanny Hill,6.2,8
63339,The Suspicions of Mr. Whicher: The Murder at Road Hill House,5.8,14
44921,The Last Wagon,5.8,15
102222,The Philly Kid,4.8,18
246011,Ping Pong Summer,6.1,16
