Tweet,Sentimental,:),:-),:d,thanks,love,good,thank,see,happy,great,:(,:-(,miss,please,want,can't,time,sorry,one
kill :) me :) http://t.co/5kon9Txmf6,Positive,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@BritishSignBSL how very appropriate! :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
@rizwanism :) just a choice of food. Left to the individuals.,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"@RyanBitchTits they feel and look better where people can't see tbh
They look so tacky :((",Negative,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
@kennyfairley @kevrobbo27 i don't think we will ever win the Petrofac Cup :-( ;-),Negative,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
@Rl191459Alex Hey and thank you for following :),Positive,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
@ArunbuddyAP yes bro..lost many too :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Thank you guys. Now I have a plan for tomorrow :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Goodtime :-)),Positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UnFriend You :(&lt;/3
#GreysonChance",Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
@EnRoute2BeFit If people don't have anything postive to say they should keep their opinions to themselves :) Looking good / strong as always,Positive,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"@assthmatic I want the armor piece, it's better than the legendary I have now :(",Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
what usually happens :( https://t.co/6o3ZgNOnvh,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
@Uber_BLR All it says is 'No IceCream available' :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"@iliketobecrazy ja dit dus, I know the feel :(",Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Pray for the kids :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"@josselynramos01 FOLLOWED ME THANKS, AND
@justinbieber PLEASE FOLLOWED ME TOO :(",Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
@InsertCoinTees @ViralNinja @AppaWarcow @alibakes @ibsdawg @andrearene @Just_Ge0 @JustTeddii @EGX @MattPascual &lt;3 you guys! :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beautiful front view of La Concordia College visited and reunited with my friend xxxibmchll :)… https://t.co/icDEqKNMP6,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"@martylog Listening back to old @DaveGorman shows (I know, I'm weird). Just got to u leaving: might give up. It was pale imitation after :-(",Negative,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
@juonghwa sore qt :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Hello :) Get Youth Job Opportunities follow &gt;&gt; @tolajobjobs @AlettaPetros,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie 'Key of Life' (Japanese Version) https://t.co/ib4kfpbBu8 interesting storyline! :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"You always be part of me, I am part of you and defenitely...♬ @MOHDBINTANG :p",Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i see ur bio @xannindy 😆😆 u don't break my heart actually :(,Negative,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
@Team_BaiLona Thank you :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@WaitlessCompany @Aledeleonmoreno glyon! :D,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@tayiscamsbae @ArianaGrande she doesn't even notice me :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"""i'll be different when i get back""
wow i can't wait for hannibal to ruin will again :)))))",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Snapchat me guys : JasminGarrick #snapchat #kiksexting #chat #sexting #addme #mpoints #hotmusicdelocos :( http://t.co/xXfTQWzhAI,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
@_irwinstagram I'll give you Liam solo DM for Dylan :(( pls?:(,Negative,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
My nose and forehead are peeling :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Haiss.. todayy thoo.. :-(,Negative,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
I hate how I I get no texts to look at after my shift because everyone's just waking up :-(,Negative,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
@Tinkkza You're gonna watch this shit and understand how badly you scared me! &gt;:( https://t.co/YcGudITQgx,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stats for the week have arrived. 1 new follower and NO unfollowers :) via http://t.co/OE2D7PDVx4.,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"@LuciHolland @hejgordon @Edin_Game Gutted I never went down to Distant Worlds in London.
I'm very well, yourself?
It has been too long :(",Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
@RealKrisTravis it came crashing down and it hurts inside :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
@NathanSykes I think you could do with a hug right now more than me. :(  Poor thing!  Sent you DM if interested. Hope you get better soon!,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
I really want sushi :(((((,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Hello :) Get Youth Job Opportunities follow &gt;&gt; @tolajobjobs @maphisa301,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
it's okay :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"@digitaljugaadu  Hey, No worries! Please share your wallet details via DM to get this sorted. :)",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Watching abusive relationship videos is so fucking hard. I'm trying not to cry but it's like... :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"@kitteninlaces aww, baby :(",Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Isco :(((((,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"@dylanobrien @MazeRunnerMovie IT IS JUST BEYOND WORDS, sooooooo freaking good! I'm going to die before it comes out!! :D",Positive,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"wake up bby, imy :(",Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
@FranchiSeedsUK beautiful :) got blackfly on my courgette flowers this year .. any ideas? hopefully it wont affect the fruit,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Morning! Hospital day today ! Hoping to finally get signed off after a long year of pain and ops ! #Fingerscrossed.:),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"@bel_pearson Cricket World Cup, Asian cup state of origin... now this?! Wow Matt is a lucky boy :-) have fun!",Positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Help me :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
@rickygervais I'm working Saturday and Sunday so Friday is a bad day for me :(:(,Negative,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"Save your money 
Or use them in a good way
Money is money 
It's for better life
And fun :)
Have a nice day

11:11",Positive,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Doli Siregar (@doliphoto) retweeted your Tweet! &gt; Many thanks! Cheers, Ninh. :) #Inspire",Positive,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thankyou sa treat kanina and sorry sa breakdown bc of Sir Mags :(( @ZAIRERR,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
going to be streaming soon :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@clairyworld4  EN MIS MANOS. holding it in my hands :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"@zora_db Just texted you, I am dying of lurgy, Jim! :(",Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
@zouiriaII Good luck for ur exam :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@HanaaGhzlli hanaaaa its your birthday???? ya Allah sorry for not wishing you in the van jn i tak tau :( happy birthday gorgeous!,Negative,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
"@sommie0506 My app is looking for influencers :) If you're interested, here's your invite http://t.co/ipJ2yOiGet",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i'm so bored :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Thanks for the follows @IPSroofing @FireDoorsDirect @HargreavesInfo @SDSLondon @ForestrallTimbr @stairsupplies @glazingtools @NORclad :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@Awaishooo aur han Imran Khan . 63 but still younger than many. :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@J_E_S_S_E__ same :( we're gonna be running through Cali w/o our woe :/,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
@NewBreed_Next u already have most of them :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
@OrbaniDiana ok good to hear. Keep it up! :-),Positive,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
@1Erre I'll take the infection :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@Acsxy Maganda. You look very pretty with short hair. cute. :D,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"At least I think Marrish is happening, not as my others otp's :(",Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
@1DInfectionMNL I miss them :( I hope they will come back here in PH :(( balik naman kayo oh @onedirection,Negative,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
@LOSTCHILLHORAN fback? :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I love living with chronic illness :-) :-) :-) :-),Positive,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hi BAM ! @BarsAndMelody 
Can you follow my bestfriend @969Horan696 ? 
She loves you a lot :) 
See you in Warsaw &lt;3 
Love you &lt;3 x31",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hi,i'm definetly so exited ^^ I'm going to New york.:)",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@FrolicHawaii this Saturday! :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Would be cool to fall asleep on the phone with oomf :-),Positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
made some stuff tonight for a streamer :) it felt really nice getting the creative juices flowing again. havent done that in a while,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@shawill73 Hi! Would you like an @imPastel concert? Let me know your city and country and I'll start working on it! Thanks :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@eskie_pond Glad you like it :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@WilliamHC3 Hi! Would you like an @imPastel concert? Let me know your city and country and I'll start working on it! Thanks :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@KageYashsa Probably yes :p,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
So Sad :( https://t.co/GEx8wFhJhy,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
MY snapchat - LeanneRiner19 #snapchat #hornykik #loveofmylife #dmme #pussy #newmusic #sexo :( http://t.co/TyhwG534Ng,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
being sad for no reason sucks because u dunno how to stop being sad so u just gotta chill in ur room and listen to music &amp; b alone :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
What a great idea... :-) http://t.co/3ho3OZhLqC,Positive,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
I can never go to sleep early :( lol,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
@LivingLifeNottm @MummyandMonkeys thanks for linking :) x,Positive,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@Charliescoco @reeceftcharliie @SimonCowell too late :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
@leebsfc11 @CoachLockey real trick shots. :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@Citadel_Hoju @Citadel_Carry @StubsAU @Citadel_Jimz I wish I was there to help :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"I want to hear your voice :)
#birthdaypresent",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"@grim_tenmiles Finally got to ply my copy at ICON, so happy about that. And yes, I LOVE Alchemists :D @SilentiSonas @nxtrms",Positive,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
@BrizzleLass This is briliant. Was literally just having a conversation about post v email when I saw this :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
It just ant working out .. :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
@mattbarker14 Nice to hear you want to switch to us :). Our Pro Kit would be the best choice for you if you follows this link it will,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
@taesprout god im so sorry i hope you are better now :-( wah,Negative,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
And here's @mayankw14's ★★★★ review: http://t.co/wNVIPDDRe6 Phew! We're literally overwhelmed. :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@EmmaLK Yeah I guessed as much. :( Hope they decide to play nicely for you.,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
@SpoilerTV_BATB that's a shame! I really enjoyed her tweets. :( those that did the bullying should be ashamed of themselves!#ihatesomepeople,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"there will never love again in your life there is
only a success :)",Positive,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"I am not a happy Princess today :( sighs 
But I will get some work done 
X
~ Purple Princess Edits ~",Negative,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
I'm so insecure tonight :-),Positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@iamktlpz the movie was different from the book but still!!! ikr tams boses pa lang ni theo ugh :( miss you more!!!,Negative,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Great way to start the day!  :D http://t.co/N5nOp3FfnX,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Last night was one of the worst night :( I pretty sure this Albanian women cursed me,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
@HelenAnderz travel in style :-),Positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I can't stop watching Greys anatomy :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
@PuaMagasiva it was cool seeing you film today! :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@ITS_ImJinAh91 taken :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Happy Friday :-) http://t.co/iymPIlWXFY,Positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@FlyPastafarian ill let ya know how it turns out. :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"""P"" keeps me alive :p :p",Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"I'm playing Brain Dots : ) #BrainDots
http://t.co/5Z4aDMu7tx http://t.co/qhhOGhM97S",Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@solodmsdailyxo @awkwardxnjh done :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New video this week :) Updated Face &amp; Brows Routine (Oily Skin) - maricarljanah https://t.co/NZQGXJ6mIL via @YouTube,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
still awake :)))),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I put my trust on you! :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@SpazzyTsukihara lol ok i can watch ya for a bit :p,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"😂😂😂thank you San😀""@__Zanele: I wanna change my avi but uSanele :(""",Negative,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
So Lonely :( http://t.co/VM4N0n8Bkw,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Waiting for @sugarblaster to defend this new fashion atrocity :p,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hello @davidpring91, we hope to see you in @SkyFallHove soon. Have a great day. :) https://t.co/px6oSSKCTL",Positive,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
things are not looking great but it's alright :-),Positive,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
@luke_brooks follow me :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
#FollowFriday @michae1green @superninjaalan @Doug_Laney for being top new followers in my community this week :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@cultofengineer Glad :D,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@TourWithAriana_ I'm sorrrrryyyyy!! :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
I just want to go out dancing or something. And someone pls taking me hiking :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
happinessss~!! :))  https://t.co/slOn63OUeS,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@MercedesBenzInd The only reason I would hand it back - spare tyre in the boot.. Otherwise it was true Star :-),Positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fulton John Sheen Baloney is the unvarnished lie laid on so thick you hate it. Blarney is flattery laid on so thin you love it. :-),Positive,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"@blogadda Freshness is the beautiful smile of my mother &amp; the determination to make the most of my day :)

#MaxFreshMove",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@MaxShank just found your #ThoracicBridge &amp; #5minute flow. Thanks for sharing :-) already passed on to some #family I like the #nonscripted,Positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@jackjonestv I was 121st in yesterday's Rt for a follow and dm. I got neither :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Feels like winter :( #whereisthesun #summerismissing,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Beginning of Line-up :)
It is left for the line-up (y)
https://t.co/aYaCd8aIPb http://t.co/APoKT3tTnA",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@lolArnav NOOOO i didnt even know thats how you actually typed it out i googled :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@WeeklyChris I'm sorry sweetie :( No one deserves that.,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
Awesome @metrotrains driver on the 6:01 Lilydale from FSS.  Give that man a raise :-) #magicalmysterytour,Positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Why can't I be better already :(((,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Ang Cold. :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"@kimcanhomes Really very stylish &amp; trendy! Good going Kim, Keep it up :)",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:( I wna go to church,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Finally went to the drive in tonight :-),Positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stats for the day have arrived. 2 new followers and NO unfollowers :) via http://t.co/TRfnv7X9GN.,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@seiyaharris that sucks :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
@taesprout ah im sorry :-( when was it,Negative,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"@BBosold 
nope :-)",Positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i miss niamh i havent seen her in forever :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
@MusicAddictTBH wow! Nice combination :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@TomRPI Don't worry :)  I know how much stress you were under and I had no problems with the site! I can't wait till the event!,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"@PetiteMistress DO IT! I want to start one for making small games, but I feel like I need to get a jump start before asking for support :(",Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
"Just Completed YouTube intro. :)
Excited, Intro full of graphics
#graphicdesign #videographer #Youtuber",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"The saddest thing is when you are feeling real down,you look around and realize that there is no shoulder for you….! :(",Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
@darrenlewington Ouch :( What's happened to make you say this Darren? Is there anything we can help you with from here?,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Best night of my life!!!:),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
where do u guys stream? my stream is so lq im - :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
@CallmeLexine Same Mommy :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
I love you so much :(,Negative,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"I have to go now guys.
Hope you enjoyed the updates :)
Bye
[Admin LuKris]",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@richardosman congratulations to you daughter! :D,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Summers in #StAndrews. Join us for Fish and Chips after all the sandcastle fun :)  https://t.co/K4loJtj3Nn,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@The_Zyrophobia they do call me the savage god :p,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gutted for Reynold. The kind of desserts he has done this season :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FREE slice of toast with every large coffee-weekdays 9-11.30 :) just ask us for the offer :) @UltimateOutdoor http://t.co/jOWzpjgik7,Positive,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"@WforWoman A9) It would be a sad world for women ! :(
#WSaleLove",Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
@_bleh09 interesting. I've never heard of it before. Reading Temporal Void atm. To stem my SF needs :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@johngutierrez1 hope the rest of your night goes by quickly... I am off to bed... got my music fix and now it is time to dream  :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
@StuffAnuuriSays you're coming to Dallas dandia right :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
@Emma_Nichols90 supposed to rain on the weekend too :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
@ihyrina i feel you girl. :(((,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Morning Twitter People :D,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@TomParker Gorgeous!! Have fun y'all!! :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"@fivedorkz not really, it's my first ever edit haha :-(",Negative,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
when will rosie and hayoung shut up :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
yeaaaah yippppy!!!  my accnt verified rqst has succeed got a blue tick mark on my fb profile :) in 15 days,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@Louis_Tomlinson i wish i had the money to fly and see your concerts! :(,Negative,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
@NIKKIERIOZZI Hi! Would you like an @imPastel concert? Let me know your city and country and I'll start working on it! Thanks :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Got Secrets of Grindea, Courier of the Crypts and possibly some Arma 3 to record today..... Gosh! And a new game that looks like Limbo :)",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@axolotl74 @sp1305 Stack is on M'Lady J8 to J11 M20 :-(,Negative,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
@goldskiesperrie @honestfandom oh my god hiii !!! :D,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bit tired from 3 hours of salsa dancing @LatinMotion last night but definitely worth it. Happy Friday everyone :-),Positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HOME - AmassiveoverdoseofshipS - http://t.co/2q38loegUq
latest vid from up my way..enjoy and visit my site..:)",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@PersonnelPlace @AnneFaramus @salisbury_wilts @JBSCompanyStore @BartercardSB @SarumStThomas Have a good weekend :-),Positive,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
i cant go to sleep :-(,Negative,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
@lvshak @AllysonMarty anytime :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
